Mod:Item:MetaData, Localized Name
ihl:item.ihlSimpleItem:182, Tiny pile of silicon dioxide dust
ihl:item.ihlSimpleItem:181, Tiny pile of iron oxide dust
ihl:item.ihlSimpleItem:180, Tiny pile of manganese oxide dust
ihl:item.ihlSimpleItem:179, Tiny pile of gypsum dust
ihl:item.ihlSimpleItem:178, Coked sodium zeolite
ihl:item.ihlSimpleItem:177, Sodium zeolite
ihl:item.ihlSimpleItem:176, Sodium aluminate
ihl:item.ihlSimpleItem:175, Sodium hydroxide
ihl:item.ihlSimpleItem:174, Tiny pile of tungsten dust
ihl:item.ihlSimpleItem:173, Bauxite dust
ihl:item.ihlSimpleItem:172, Lithium ingot
ihl:item.ihlSimpleItem:171, Lithium chloride
ihl:item.ihlSimpleItem:170, Coal plate
ihl:item.ihlSimpleItem:156, Graphite plate
ihl:item.ihlSimpleItem:155, Premix for coal plate
ihl:item.ihlSimpleItem:167, Diamond coated incisor
ihl:item.ihlSimpleItem:166, Incisor
ihl:item.ihlSimpleItem:165, Porcelain lamp holder
ihl:item.ihlSimpleItem:164, Porcelain lamp holder (not yet sintered)
ihl:item.ihlSimpleItem:163, Iridium dust
ihl:item.ihlSimpleItem:162, Tiny pile of technical silicon
ihl:item.ihlSimpleItem:161, Magnesium oxide
ihl:item.ihlSimpleItem:160, Technical silicon
ihl:item.ihlSimpleItem:159, Milled bischofite
ihl:item.ihlSimpleItem:158, Magnesium dust
ihl:item.ihlSimpleItem:157, Magnesium ingot
ihl:item.ihlSimpleItem:154, Ignitron
ihl:item.ihlSimpleItem:153, Boron carbide electrode
ihl:item.ihlSimpleItem:152, Lead sheet
ihl:item.ihlSimpleItem:151, Red lead (minium)
ihl:item.ihlSimpleItem:150, Vacuum switch
ihl:item.ihlSimpleItem:149, Hall sensor
ihl:item.ihlSimpleItem:148, Ebonite battery cells
ihl:item.ihlSimpleItem:146, Mica plate
ihl:item.ihlSimpleItem:145, Boron carbide
ihl:item.ihlSimpleItem:144, Boric acid
ihl:item.ihlSimpleItem:143, Milled datolite
ihl:item.ihlSimpleItem:142, Ferrite dust
ihl:item.ihlSimpleItem:141, Ferrite ring
ihl:item.ihlSimpleItem:140, Ferrite ring (not yet sintered)
ihl:item.ihlSimpleItem:139, Lithium oxide
ihl:item.ihlSimpleItem:138, Soldering alloy
ihl:item.ihlSimpleItem:137, Tiny pile of antimony dust
ihl:item.ihlSimpleItem:136, Porcelain insulator
ihl:item.ihlSimpleItem:135, Porcelain insulator (not yet sintered)
ihl:item.ihlSimpleItem:134, Antimony dust
ihl:item.ihlSimpleItem:133, Antimony oxide
ihl:item.ihlSimpleItem:132, Milled stibnite
ihl:item.ihlSimpleItem:131, Crushed purified stibnite ore
ihl:item.ihlSimpleItem:130, Crushed stibnite ore
ihl:item.ihlSimpleItem:129, Porcelain ring
ihl:item.ihlSimpleItem:128, Porcelain ring (not yet sintered)
ihl:item.ihlSimpleItem:127, Coper foil
ihl:item.ihlSimpleItem:126, Crushed purified bauxite ore
ihl:item.ihlSimpleItem:125, Crushed bauxite ore
ihl:item.ihlSimpleItem:124, Sodium sulfide
ihl:item.ihlSimpleItem:123, Sodium sulfate
ihl:item.ihlSimpleItem:122, Wood flour
ihl:item.ihlSimpleItem:121, Valve tube 1C21P
ihl:item.ihlSimpleItem:120, HV capacitor
ihl:item.ihlSimpleItem:119, Mica foil
ihl:item.ihlSimpleItem:118, Milled mica
ihl:item.ihlSimpleItem:117, Gaedes mercury rotary pump barrel
ihl:item.ihlSimpleItem:116, Gaedes pump barrel (not yet sintered)
ihl:item.ihlSimpleItem:115, Glass dust
ihl:item.ihlSimpleItem:114, GU-81m vacuum lamp
ihl:item.ihlSimpleItem:113, Tungsten foil
ihl:item.ihlSimpleItem:112, Tungsten ingot
ihl:item.ihlSimpleItem:111, Tungsten plate
ihl:item.ihlSimpleItem:110, Hot tungsten plate
ihl:item.ihlSimpleItem:109, Crushed purified cinnabar ore
ihl:item.ihlSimpleItem:108, Crushed cinnabar ore
ihl:item.ihlSimpleItem:107, Chemically resistant oven (not yet sintered)
ihl:item.ihlSimpleItem:104, Tungsten dust
ihl:item.ihlSimpleItem:103, Porcelain electrolysis bath
ihl:item.ihlSimpleItem:102, Porcelain electrolysis bath (not yet sintered)
ihl:item.ihlSimpleItem:99, Porcelain dust
ihl:item.ihlSimpleItem:98, Gold foil
ihl:item.ihlSimpleItem:97, Tungstic acid
ihl:item.ihlSimpleItem:96, Parts for turbo compressor
ihl:item.ihlSimpleItem:94, Tungsten oxide
ihl:item.ihlSimpleItem:93, Calcium tungstate
ihl:item.ihlSimpleItem:92, Sodium hydrogen sulfate
ihl:item.ihlSimpleItem:91, Sodium chloride (salt)
ihl:item.ihlSimpleItem:90, Calcium chloride
ihl:item.ihlSimpleItem:89, Potassium sulphate
ihl:item.ihlSimpleItem:88, Potassium chloride (rock salt)
ihl:item.ihlSimpleItem:87, Crushed purified Hübnerite ore
ihl:item.ihlSimpleItem:86, Crushed Hübnerite ore
ihl:item.ihlSimpleItem:85, Manganese oxide
ihl:item.ihlSimpleItem:84, Iron oxide (III)
ihl:item.ihlSimpleItem:83, Small steel round
ihl:item.ihlSimpleItem:82, Small polished steel round
ihl:item.ihlSimpleItem:81, Set of molded parts for rolling machine
ihl:item.ihlSimpleItem:80, Piston and cylinder
ihl:item.ihlSimpleItem:77, Pipeline accessories
ihl:item.ihlSimpleItem:76, Trona
ihl:item.ihlSimpleItem:75, High pressure vessel
ihl:item.ihlSimpleItem:74, Gas jet
ihl:item.ihlSimpleItem:73, Gas reducer
ihl:item.ihlSimpleItem:70, Hot steel ingot
ihl:item.ihlSimpleItem:69, Tiny gold bar (D=10 mm)
ihl:item.ihlSimpleItem:68, Calcium carbide
ihl:item.ihlSimpleItem:67, Roll of vulcanized rubber
ihl:item.ihlSimpleItem:66, Fabric
ihl:item.ihlSimpleItem:65, Roll of non-vulcanized rubber
ihl:item.ihlSimpleItem:64, Bucket of tar pitch
ihl:item.ihlSimpleItem:63, Set of molded parts for detonation spraying machine
ihl:item.ihlSimpleItem:62, Set of parts for basic DC engine
ihl:item.ihlSimpleItem:59, Hot tap M10x1
ihl:item.ihlSimpleItem:58, Hot dice M10x1
ihl:item.ihlSimpleItem:57, Two Inch Nails
ihl:item.ihlSimpleItem:56, Nut M10x1
ihl:item.ihlSimpleItem:55, Steel graver (harden me!)
ihl:item.ihlSimpleItem:54, Hot steel graver
ihl:item.ihlSimpleItem:53, Steel drill (harden me!)
ihl:item.ihlSimpleItem:52, Hot steel drill
ihl:item.ihlSimpleItem:51, Tiny steel bar (D=10 mm)
ihl:item.ihlSimpleItem:50, Hot tiny steel bar (D=10 mm)
ihl:item.ihlSimpleItem:49, Blade for saw (harden me!)
ihl:item.ihlSimpleItem:48, Hot blade for saw
ihl:item.ihlSimpleItem:47, Hardened blade for saw
ihl:item.ihlSimpleItem:46, Irongraphite liner (not yet sintered)
ihl:item.ihlSimpleItem:45, Hot irongraphite liner
ihl:item.ihlSimpleItem:44, Irongraphite liner (greased and ready to use)
ihl:item.ihlSimpleItem:43, Bolt M10x1
ihl:item.ihlSimpleItem:42, Set of molded parts for extruder
ihl:item.ihlSimpleItem:41, Fiberglass mesh
ihl:item.ihlSimpleItem:39, Tap M10x1 (not yet hardened)
ihl:item.ihlSimpleItem:38, Dice M10x1 (not yet hardened)
ihl:item.ihlSimpleItem:37, Blanks for set of files
ihl:item.ihlSimpleItem:36, Set of molded parts for hand drill
ihl:item.ihlSimpleItem:34, Set of molded parts for vise
ihl:item.ihlSimpleItem:33, Irongraphite dust
ihl:item.ihlSimpleItem:32, Hot steel plate
ihl:item.ihlSimpleItem:31, Steel blank for chisel
ihl:item.ihlSimpleItem:30, Crucible mixture
ihl:item.ihlSimpleItem:29, Graphite dust
ihl:item.ihlSimpleItem:28, Brick dust
ihl:item.ihlSimpleItem:27, Calcium soap
ihl:item.ihlSimpleItem:26, Stearin
ihl:item.ihlSimpleItem:25, Mutton lard
ihl:item.ihlSimpleItem:24, Carving knife (sharpen me!)
ihl:item.ihlSimpleItem:23, Dehydrated gypsum
ihl:item.ihlSimpleItem:22, Steel blank for needle file
ihl:item.ihlSimpleItem:21, Steel hammer head
ihl:item.ihlSimpleItem:19, Steel spring
ihl:item.ihlSimpleItem:18, Coal electrode premix
ihl:item.ihlSimpleItem:17, Formed coal electrode premix
ihl:item.ihlSimpleItem:16, Roll of steel sheet
ihl:item.ihlSimpleItem:15, Steel rod
ihl:item.ihlSimpleItem:14, Quicklime
ihl:item.ihlSimpleItem:13, Calcite dust
ihl:item.ihlSimpleItem:12, Gypsum
ihl:item.ihlSimpleItem:11, Potassium feldspar dust
ihl:item.ihlSimpleItem:10, Piece of apatite
ihl:item.ihlSimpleItem:9, Saltpeter
ihl:item.ihlSimpleItem:8, Tar pitch bar
ihl:item.ihlSimpleItem:7, Small piece of tar pitch
ihl:item.ihlSimpleItem:6, Graphite electrode
ihl:item.ihlSimpleItem:5, Coal electrode
ihl:item.ihlSimpleItem:4, Carborundum dust
ihl:item.ihlSimpleItem:3, Iridium and sodium oxide
ihl:item.ihlSimpleItem:2, Platinum group metals sludge
ihl:item.ihlSimpleItem:1, Tiny pile of platinum group metals sludge
ihl:item.ihlSimpleItem:0, Sodium peroxide
ihl:item.ihlSimpleItem:10052, Nitro glycerin cell
ihl:item.ihlSimpleItem:10051, Ammonia cell
ihl:item.ihlSimpleItem:10047, Methanol cell
ihl:item.ihlSimpleItem:10041, Trichlorosilane cell
ihl:item.ihlSimpleItem:10040, Silicon tetrachloride cell
ihl:item.ihlSimpleItem:10039, Chlorine cell
ihl:item.ihlSimpleItem:10035, Diesel fuel cell
ihl:item.ihlSimpleItem:10034, Mineral oil cell
ihl:item.ihlSimpleItem:10033, Fuel oil (masut) cell
ihl:item.ihlSimpleItem:10032, Oil cell
ihl:item.ihlSimpleItem:10031, Mercury cell
ihl:item.ihlSimpleItem:10029, Hydrogen cell
ihl:item.ihlSimpleItem:10028, Saltwater cell
ihl:item.ihlSimpleItem:10027, Hydrogen chloride cell
ihl:item.ihlSimpleItem:10026, Sodium tugstate solution cell
ihl:item.ihlSimpleItem:10025, Turpentine cell
ihl:item.ihlSimpleItem:10024, Nitrogen cell
ihl:item.ihlSimpleItem:10023, Acetylene cell
ihl:item.ihlSimpleItem:10022, Oxygen cell
ihl:item.ihlSimpleItem:10021, Sodium hydroxide solution cell
ihl:item.ihlSimpleItem:10020, Liquid glass cell
ihl:item.ihlSimpleItem:10019, Rubber tree sap cell
ihl:item.ihlSimpleItem:10018, Spruce resin cell
ihl:item.ihlSimpleItem:10017, Cabling colophony cell
ihl:item.ihlSimpleItem:10016, Glycerol
ihl:item.ihlSimpleItem:10015, Seed oil cell
ihl:item.ihlSimpleItem:10014, Aqua Regia cell
ihl:item.ihlSimpleItem:10013, Sodium peroxide cell
ihl:item.ihlSimpleItem:10012, Osmium tetroxide cell
ihl:item.ihlSimpleItem:10011, Oleic acid cell
ihl:item.ihlSimpleItem:10010, Limemilk cell
ihl:item.ihlSimpleItem:10009, Nickel sulfate water solution cell
ihl:item.ihlSimpleItem:10008, Blue Vitriol water solution cell
ihl:item.ihlSimpleItem:10002, Sulfuric acid cell
ihl:item.ihlSimpleItem:10001, Nitric acid cell
ihl:item.battery, Battery
ihl:item.ihlTool:19, Mercury thermometer
ihl:item.ihlTool:18, Fiberglass die
ihl:item.ihlTool:17, Sharpened bronze carving knife
ihl:item.ihlTool:16, Glass blowing tube
ihl:item.ihlTool:15, Polishing pucks
ihl:item.ihlTool:14, Graver (hardened)
ihl:item.ihlTool:13, Dice M10x1 (hardened)
ihl:item.ihlTool:12, Tap M10x1 (hardened)
ihl:item.ihlTool:11, Steel vise
ihl:item.ihlTool:10, Set of files
ihl:item.ihlTool:9, Bronze hand drill
ihl:item.ihlTool:8, Steel hack saw
ihl:item.ihlTool:7, Steel hardened drill
ihl:item.ihlTool:6, Needle file
ihl:item.ihlTool:5, Chisel
ihl:item.ihlTool:4, Grindstone
ihl:item.ihlTool:3, Hammer
ihl:item.ihlTool:2, Tin snips
ihl:item.ihlTool:0, Set of dies for wire drawing
ihl:item.ihlTool:0, Set of dies for wire drawing
ihl:copperWire, item.null.name
ihl:crucible, Crucible
ihl:Handpump, IHL handpump
ihl:item.advanced_handpump, IHL advanced handpump
ihl:skull, Wailer remains
ihl:tditftItem, T.D.I.T. frequency transmitter
immersiveintegration:iiWireCoil:0, Redstone Wire Coil
immersiveintegration:capacitorBox:0, LV Capacitor in a Box
immersiveintegration:capacitorBox:0, LV Capacitor in a Box
immersiveintegration:capacitorBox:1, MV Capacitor in a Box
immersiveintegration:capacitorBox:1, MV Capacitor in a Box
immersiveintegration:capacitorBox:2, HV Capacitor in a Box
immersiveintegration:capacitorBox:2, HV Capacitor in a Box
immersiveintegration:capacitorBox:3, Creative Capacitor in a Box
immersiveintegration:wireCoil:0, Fluix Wire Coil
immersiveintegration:wireCoil:1, Dense Wire Coil
IronChest:ironGoldUpgrade, Iron to Gold Chest Upgrade
IronChest:goldDiamondUpgrade, Gold to Diamond Chest Upgrade
IronChest:copperSilverUpgrade, Copper to Silver Chest Upgrade
IronChest:silverGoldUpgrade, Silver to Gold Chest Upgrade
IronChest:copperIronUpgrade, Copper to Iron Chest Upgrade
IronChest:diamondCrystalUpgrade, Diamond to Crystal Chest Upgrade
IronChest:woodIronUpgrade, Wood to Iron Chest Upgrade
IronChest:woodCopperUpgrade, Wood to Copper Chest Upgrade
IronChest:diamondObsidianUpgrade, Diamond to Obsidian Chest Upgrade
Magneticraft:item.chunks:0, Iron Chunk
Magneticraft:item.chunks:1, Gold Chunk
Magneticraft:item.chunks:2, Copper Chunk
Magneticraft:item.chunks:3, Tin Chunk
Magneticraft:item.chunks:4, Tungsten Chunk
Magneticraft:item.chunks:5, Lead Chunk
Magneticraft:item.chunks:6, Silver Chunk
Magneticraft:item.chunks:7, Uranium Chunk
Magneticraft:item.chunks:8, Thorium Chunk
Magneticraft:item.chunks:9, Nickel Chunk
Magneticraft:item.chunks:10, Ardite Chunk
Magneticraft:item.chunks:11, Cobalt Chunk
Magneticraft:item.chunks:12, Zinc Chunk
Magneticraft:item.chunks:13, Aluminium Chunk
Magneticraft:item.chunks:14, Platinum Chunk
Magneticraft:item.chunks:15, Titanium Chunk
Magneticraft:item.chunks:16, Osmium Chunk
Magneticraft:item.chunks:17, Bismuth Chunk
Magneticraft:item.chunks:18, Chromium Chunk
Magneticraft:item.chunks:19, Mithril Chunk
Magneticraft:item.chunks:20, Lithium Chunk
Magneticraft:item.chunks:21, Iridium Chunk
Magneticraft:item.chunks:22, Manganese Chunk
Magneticraft:item.chunks:23, Galena Chunk
Magneticraft:item.rubble:0, Iron Rubble
Magneticraft:item.rubble:1, Gold Rubble
Magneticraft:item.rubble:2, Copper Rubble
Magneticraft:item.rubble:3, Tin Rubble
Magneticraft:item.rubble:4, Tungsten Rubble
Magneticraft:item.rubble:5, Lead Rubble
Magneticraft:item.rubble:6, Silver Rubble
Magneticraft:item.rubble:7, Uranium Rubble
Magneticraft:item.rubble:8, Thorium Rubble
Magneticraft:item.rubble:9, Nickel Rubble
Magneticraft:item.rubble:10, Ardite Rubble
Magneticraft:item.rubble:11, Cobalt Rubble
Magneticraft:item.rubble:12, Zinc Rubble
Magneticraft:item.rubble:13, Aluminium Rubble
Magneticraft:item.rubble:14, Platinum Rubble
Magneticraft:item.rubble:15, Titanium Rubble
Magneticraft:item.rubble:16, Osmium Rubble
Magneticraft:item.rubble:17, Bismuth Rubble
Magneticraft:item.rubble:18, Chromium Rubble
Magneticraft:item.rubble:19, Mithril Rubble
Magneticraft:item.rubble:20, Lithium Rubble
Magneticraft:item.rubble:21, Iridium Rubble
Magneticraft:item.rubble:22, Manganese Rubble
Magneticraft:item.rubble:23, Galena Rubble
Magneticraft:item.pebbles:0, Iron Pebbles
Magneticraft:item.pebbles:1, Gold Pebbles
Magneticraft:item.pebbles:2, Copper Pebbles
Magneticraft:item.pebbles:3, Tin Pebbles
Magneticraft:item.pebbles:4, Tungsten Pebbles
Magneticraft:item.pebbles:5, Lead Pebbles
Magneticraft:item.pebbles:6, Silver Pebbles
Magneticraft:item.pebbles:7, Uranium Pebbles
Magneticraft:item.pebbles:8, Thorium Pebbles
Magneticraft:item.pebbles:9, Nickel Pebbles
Magneticraft:item.pebbles:10, Ardite Pebbles
Magneticraft:item.pebbles:11, Cobalt Pebbles
Magneticraft:item.pebbles:12, Zinc Pebbles
Magneticraft:item.pebbles:13, Aluminium Pebbles
Magneticraft:item.pebbles:14, Platinum Pebbles
Magneticraft:item.pebbles:15, Titanium Pebbles
Magneticraft:item.pebbles:16, Osmium Pebbles
Magneticraft:item.pebbles:17, Bismuth Pebbles
Magneticraft:item.pebbles:18, Chromium Pebbles
Magneticraft:item.pebbles:19, Mithril Pebbles
Magneticraft:item.pebbles:20, Lithium Pebbles
Magneticraft:item.pebbles:21, Iridium Pebbles
Magneticraft:item.pebbles:22, Manganese Pebbles
Magneticraft:item.pebbles:23, Galena Pebbles
Magneticraft:item.dust:0, Iron Dust
Magneticraft:item.dust:1, Gold Dust
Magneticraft:item.dust:2, Copper Dust
Magneticraft:item.dust:3, Tin Dust
Magneticraft:item.dust:4, Tungsten Dust
Magneticraft:item.dust:5, Lead Dust
Magneticraft:item.dust:6, Silver Dust
Magneticraft:item.dust:7, Uranium Dust
Magneticraft:item.dust:8, Thorium Dust
Magneticraft:item.dust:9, Nickel Dust
Magneticraft:item.dust:10, Ardite Dust
Magneticraft:item.dust:11, Cobalt Dust
Magneticraft:item.dust:12, Zinc Dust
Magneticraft:item.dust:13, Aluminium Dust
Magneticraft:item.dust:14, Platinum Dust
Magneticraft:item.dust:15, Titanium Dust
